CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Profit1,Profit2,Cost1,Cost2
15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,939.02,691.24,297.67,198.0
15764726,Kerr,563,France,Male,22,3,137583.04,1,0,1,5791.85,0.0,1750.46,284.21,231.7
15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,1186.81,438.73,314.64,205.4
15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,678.6,447.98,305.31,212.1
15589948,Disher,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,1335.19,2388.61,278.03,221.3
15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,1210.1,1386.9,258.2,210.6
15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,522.04,1380.9,281.81,188.4
15594436,Mazzi,588,Spain,Male,33,2,0.0,2,1,1,12483.56,1222.81,1306.83,321.0,218.2
15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04,1024.02,677.2,321.0,210.9
15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247.0,661.72,1938.8,289.48,205.4
15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,902.72,1485.63,328.0,200.0
15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,1508.44,887.14,306.56,219.9
15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1082.06,783.33,305.04,199.9
15569867,Chinweuba,529,France,Female,29,8,0.0,2,1,0,19842.11,1000.06,730.85,321.0,228.1
15711602,Lowrie,676,France,Female,36,3,91711.59,1,1,1,95393.43,550.56,2774.17,307.14,206.4
15717736,Shen,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,2063.67,701.47,290.98,200.1
15750441,Lavarack,782,France,Male,36,5,81210.72,2,0,1,108003.38,771.13,1423.7,305.39,195.8
15732791,Davide,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,1414.38,1083.35,291.53,213.9
15775104,Gomes,697,France,Female,38,1,182065.85,1,1,0,49503.5,309.25,403.97,261.97,202.3
15757607,Matveyeva,623,France,Male,45,0,0.0,1,1,0,196533.72,1420.67,939.6,328.0,202.7
15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1569.19,2257.8,311.01,219.6
15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1300.06,987.77,284.14,198.9
15665385,Gibney,657,France,Male,44,6,76495.04,1,1,0,79071.89,643.04,1530.19,314.75,200.3
15612418,Virgo,744,France,Female,38,9,0.0,2,0,0,20940.76,910.15,1239.54,321.0,197.6
15727138,Kulikova,774,Spain,Male,46,9,0.0,2,1,1,34774.26,1192.29,463.06,321.0,186.6
15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,0.0,729.12,292.06,180.0
15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43,1132.23,1382.69,321.0,209.9
15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.4,463.52,1296.63,258.77,210.2
15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,1616.25,796.18,296.48,188.8
15744979,Fowler,666,France,Female,36,8,0.0,1,0,1,158666.99,421.01,898.26,328.0,207.4
15745433,Conti,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,777.2,1364.64,246.0,208.4
15683657,Stephenson,594,France,Female,31,0,79340.95,1,1,0,78255.86,740.81,0.0,313.33,219.6
15718572,Willis,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,1686.34,1587.89,276.77,193.0
15665783,Ts'ui,565,France,Male,49,7,0.0,2,1,1,89609.26,1775.96,1369.9,321.0,204.5
15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,1694.12,1562.62,295.45,194.2
15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,1616.16,171.46,321.0,214.2
15647807,Wyckoff,642,France,Male,40,8,109219.83,1,1,0,52827.51,729.06,1526.2,298.39,205.8
15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1940.76,2133.4,284.36,172.4
15660571,Halpern,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,581.89,685.27,296.48,200.2
15727857,Flynn,635,Spain,Male,41,1,0.0,2,1,0,175611.5,1168.14,906.97,321.0,205.5
15639252,Shao,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,1333.93,746.45,281.23,219.7
15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,1197.68,999.13,315.59,174.5
15683560,Gallo,642,France,Female,40,7,0.0,2,1,0,183963.34,1428.37,969.48,321.0,205.8
15653275,Lei,785,Spain,Female,54,1,0.0,2,1,0,45113.92,823.33,1742.8,321.0,177.5
15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,2027.99,1633.17,269.23,219.2
15613962,Kenechi,499,France,Female,38,9,0.0,2,0,1,183042.2,1746.25,576.12,321.0,222.1
15618437,Singleton,567,Spain,Male,34,10,0.0,2,0,1,161571.79,1134.0,775.3,321.0,219.3
15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,900.22,690.97,275.19,233.1
15764491,Greece,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,1700.62,1149.0,266.15,204.9
15712960,Olisanugo,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0.0,1294.25,267.17,211.7
15688157,Padovano,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,1968.66,1009.4,321.0,202.7
15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82,1891.66,1667.1,321.0,216.9
15570931,Grant,620,France,Male,61,5,0.0,1,0,0,31641.52,326.0,2233.47,328.0,187.0
15615177,Ebelegbulam,561,Spain,Male,28,6,123692.0,1,1,1,70548.96,840.54,775.87,291.15,225.9
15809906,Mitchell,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,1387.22,1363.23,271.57,228.2
15652169,Buckley,642,France,Male,35,2,133161.95,1,0,1,122254.86,1258.2,1929.18,286.42,210.8
15649450,Repina,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,1514.35,836.58,274.39,205.5
15777179,Ellis,687,France,Male,35,9,0.0,2,0,1,73133.82,644.15,1697.49,321.0,206.3
15803538,Douglas,695,Spain,Male,56,1,0.0,3,1,0,187734.49,2087.57,654.09,314.0,184.5
15610936,Becher,562,France,Male,33,6,0.0,2,1,0,111590.35,1402.12,1379.16,321.0,220.8
15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,1501.35,1236.35,282.87,210.7
15572706,Smith,589,France,Male,37,5,0.0,1,1,0,61324.87,558.11,909.68,328.0,214.1
15634564,Aksyonov,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,693.55,870.12,296.64,219.7
15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06,1157.77,1833.54,282.41,204.6
15702293,Medvedeva,588,Spain,Female,35,7,0.0,2,1,1,108739.15,1217.45,543.8,321.0,216.2
15642099,Tsui,679,Spain,Male,39,6,0.0,2,1,0,12266.06,1171.2,1040.65,321.0,203.1
15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,351.79,1018.05,293.57,199.0
15613337,Gallo,833,France,Male,47,2,0.0,2,1,1,182247.77,1911.46,1662.57,321.0,179.7
15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4,1515.83,1292.69,321.0,218.4
15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1312.46,579.72,299.84,199.3
15713426,Hancock,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1029.7,1160.58,291.91,216.3
15640789,Butler,711,France,Male,38,4,123345.85,1,1,0,141827.83,938.22,969.71,291.33,200.9
15598892,Bradshaw,828,France,Male,30,4,73070.18,2,0,0,161671.15,689.39,764.62,309.46,197.2
15606436,Bergamaschi,500,Spain,Male,38,7,0.0,2,0,0,192013.23,1253.1,165.23,321.0,222.0
15751227,Ebelegbulam,807,France,Male,47,1,95120.59,1,0,0,127875.1,891.11,2366.31,305.44,182.3
15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,1530.59,1295.31,301.6,185.0
15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,726.97,998.8,304.46,161.8
15803886,Barber,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,779.83,1301.33,286.56,216.1
15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93,1431.91,1952.14,321.0,218.8
15617401,Thomson,468,France,Male,22,2,0.0,2,1,0,28123.99,1375.57,1626.28,321.0,241.2
15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19,1116.07,636.39,328.0,207.0
15807305,Watkins,805,France,Male,39,2,0.0,1,0,0,166650.32,768.82,671.12,328.0,190.5
15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,1571.13,2330.0,320.02,212.0
15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,831.57,608.19,303.62,202.9
15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,1020.09,710.36,274.71,217.8
15661409,Shen,542,France,Female,42,1,0.0,1,1,1,178256.58,321.42,1528.6,328.0,213.8
15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1172.69,1475.45,273.49,214.8
15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,559.63,1588.11,316.25,219.0
15654870,Longo,759,France,Female,45,8,0.0,2,1,1,99251.24,1128.16,1756.64,321.0,189.1
15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,935.95,923.69,318.19,227.7
15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,1213.26,1117.62,277.74,211.1
15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,361.04,1808.85,296.13,214.5
15617486,Sullivan,530,France,Male,52,1,106723.28,1,0,0,109960.4,254.01,1782.29,299.64,205.0
15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,577.0,762.84,283.58,225.4
15644699,Crawford,850,France,Female,40,0,0.0,2,1,0,1099.95,780.69,142.39,321.0,185.0
15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,1748.39,559.36,292.07,202.4
15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,1388.26,592.45,297.54,214.8
15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,520.77,1633.96,314.2,205.7
15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,832.46,1521.35,263.61,198.8
15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47,860.83,1167.47,321.0,144.0
15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,1503.12,35.04,281.17,191.0
15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11,1019.09,31.12,272.91,207.4
15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,1482.09,2305.06,321.0,214.4
15772479,Napolitano,673,France,Male,37,4,0.0,2,0,0,163563.07,1745.43,1044.83,321.0,205.7
15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,1440.45,1148.76,268.62,191.1
15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,406.35,789.46,294.87,190.6
15774316,Moretti,630,France,Male,37,6,0.0,2,1,1,82647.65,1405.81,490.73,321.0,210.0
15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,1737.89,1420.42,295.52,223.6
15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1750.25,1708.48,283.69,196.5
15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,1812.19,678.64,321.0,208.3
15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,258.19,2068.59,296.65,211.7
15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,660.05,1418.95,310.65,205.8
15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1493.02,1626.07,298.9,197.3
15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,549.58,1123.48,309.78,195.0
15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,545.46,1885.78,328.0,204.7
15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,1099.85,1569.91,316.4,198.9
15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,613.83,1616.54,290.7,219.8
15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,761.7,1484.53,293.17,188.4
15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,1343.82,1229.76,285.12,203.9
15659656,Pan,849,France,Male,35,4,110837.73,1,0,0,126419.8,0.0,575.99,297.58,190.1
15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,201.13,2072.7,303.08,198.3
15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,1116.76,1077.89,300.47,219.2
15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,1433.34,786.67,321.0,228.5
15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,775.29,1581.31,278.3,233.3
15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,338.53,375.2,308.44,212.1
15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,1030.91,2454.31,279.74,222.5
15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,986.14,660.76,295.5,196.6
15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,855.83,1440.93,272.1,217.6
15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,1915.07,1971.5,297.94,213.4
15678067,Boyle,667,Spain,Male,45,3,0.0,2,0,0,163655.01,257.72,287.92,321.0,198.3
15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,1564.45,1350.14,279.47,196.8
15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,1333.96,1683.79,285.94,207.4
15605827,Khan,645,France,Male,39,8,0.0,2,0,0,96864.36,651.64,834.45,321.0,206.5
15643635,Robertson,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,1069.42,1300.33,286.15,211.6
15787710,Tikhonov,427,Spain,Female,39,9,0.0,2,1,0,28368.37,931.58,966.74,321.0,228.3
15614137,MacDonald,685,France,Female,40,7,0.0,2,1,0,103898.59,1724.46,0.0,321.0,201.5
15754494,Ah Mouy,585,France,Female,33,4,152805.05,1,1,0,63239.65,1610.96,1390.67,276.6,218.5
15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1633.75,2170.72,263.15,237.1
15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08,964.96,1940.26,321.0,172.2
15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,182.06,1374.76,296.77,216.3
15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,863.03,441.87,275.0,239.5
15772482,Iloerika,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1127.94,904.88,272.8,199.1
15591489,Davison,826,France,Male,26,5,142662.68,1,0,0,60285.3,476.94,2079.9,281.67,201.4
15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,1238.01,1260.74,294.7,199.3
15798053,Nnachetam,707,Spain,Male,32,9,0.0,2,1,0,126475.79,1749.83,1196.32,321.0,207.3
15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,1276.81,465.84,321.0,214.0
15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1352.63,117.92,293.5,192.7
15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64,1557.77,922.73,321.0,203.5
15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,660.13,885.72,318.24,210.6
15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,1330.15,877.5,282.93,197.4
15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1521.86,1539.15,283.53,204.3
15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,863.1,1151.88,296.21,206.9
15793803,Robinson,574,France,Male,34,1,112572.39,1,0,0,165626.6,845.18,75.52,296.71,218.6
15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1035.25,1426.79,288.74,212.3
15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22,1718.33,1690.13,321.0,204.9
15702715,Kao,747,France,Female,34,10,0.0,2,1,1,50759.8,1461.11,1413.44,321.0,201.3
15809872,Ikechukwu,650,France,Male,32,2,84906.45,1,1,0,163216.48,548.88,1710.04,310.55,213.0
15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,849.32,1971.7,289.59,197.9
15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,1401.68,753.61,293.38,220.2
15759555,Murphy,569,Spain,Male,41,2,0.0,2,1,0,134272.57,1283.73,1950.23,321.0,212.1
15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,792.3,903.73,298.31,214.1
15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,703.98,537.11,291.76,223.8
15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,1288.31,1175.55,277.13,168.7
15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,417.91,1331.28,274.07,179.0
15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81,1251.28,512.69,328.0,217.8
15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,928.32,1430.56,284.61,217.4
15752588,Vasilyeva,664,France,Male,36,1,0.0,2,1,1,95372.64,1349.43,1115.94,321.0,207.6
15743051,Hamilton,694,France,Male,30,10,144684.03,1,1,1,31805.49,832.51,1017.17,280.66,210.6
15571873,Sung,655,France,Male,24,9,107065.31,1,1,1,51959.82,915.1,830.29,299.47,220.5
15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,1,130824.57,945.74,645.84,307.35,216.3
15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1139.09,915.36,246.0,202.6
15775124,Watterston,763,Spain,Male,37,8,0.0,2,1,1,933.38,1518.05,1372.45,321.0,196.7
15732113,Butters,671,Spain,Male,50,8,0.0,1,0,1,2560.11,782.82,1199.43,328.0,192.9
15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1359.92,1287.52,328.0,212.8
15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,1,0,176692.87,1646.29,1267.83,321.0,207.4
15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,1148.89,1240.68,321.0,209.3
15576526,Steele,850,Spain,Male,36,6,0.0,2,0,1,41291.05,961.54,568.0,321.0,189.0
15792489,Polyakova,622,Spain,Male,42,9,0.0,2,1,0,119127.06,1790.45,1429.87,321.0,205.8
15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,1910.23,681.43,299.76,222.3
15807221,Weaver,555,Spain,Male,21,1,0.0,2,0,0,103901.35,749.27,1468.4,321.0,233.5
15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153.0,1080.91,767.26,282.13,193.3
15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,2218.04,588.22,295.38,198.7
15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,1153.54,314.14,299.7,199.8
15627439,Pickering,624,Spain,Female,36,10,0.0,2,0,1,186180.42,1034.23,2340.34,321.0,211.6
15701439,Fanucci,698,Spain,Female,50,1,0.0,4,1,0,88566.9,2984.02,1267.92,307.0,190.2
15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1081.63,1978.62,311.81,212.4
15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,0.0,655.38,282.32,207.0
15717489,Martin,835,France,Male,23,9,0.0,1,1,0,19793.73,968.15,1266.96,328.0,203.5
15795737,McNaughtan,771,Spain,Female,47,3,72664.0,2,1,1,107874.39,1614.43,1059.78,309.67,185.9
15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,1673.54,2088.91,284.32,181.9
15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,762.5,1428.79,292.05,203.6
15595713,Heller,548,Spain,Male,33,6,0.0,1,1,1,31728.35,1103.37,1054.17,328.0,222.2
15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,1942.46,1133.57,287.15,213.8
15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,1636.19,1090.55,321.0,206.3
15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1395.76,1518.02,308.94,193.5
15770121,Bancroft,623,France,Female,34,9,0.0,1,1,0,24255.21,727.0,644.96,328.0,213.7
15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,627.44,835.17,260.31,212.4
15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1112.54,664.19,293.96,210.5
15659807,Nwachinemelu,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,1216.83,968.87,298.3,203.3
15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1018.47,1395.22,287.82,204.0
15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,1744.55,900.54,291.79,194.4
15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,884.18,2366.64,300.8,211.6
15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,812.75,826.22,300.79,203.2
15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,0.0,1255.05,282.95,198.0
15814757,Carter,477,Spain,Male,31,9,0.0,2,0,1,184061.17,1253.03,1481.76,321.0,231.3
15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1150.58,672.56,305.28,197.7
15663888,Connor,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,1457.5,381.68,246.0,221.1
15748882,Reid,714,Spain,Male,29,9,0.0,2,1,0,129192.55,1191.73,964.69,321.0,209.6
15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,970.32,1759.36,284.44,218.0
15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,2354.01,1389.75,278.63,216.6
15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,1295.8,1522.65,321.0,228.0
15797710,Saunders,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,819.48,997.24,303.52,219.1
15700654,Liardet,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,1237.05,912.47,321.0,204.3
15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,587.56,1631.29,287.88,199.9
15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1813.39,1468.36,284.99,201.1
15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,797.56,489.0,289.64,181.0
15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,952.7,1251.66,304.65,198.3
15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,1190.74,1173.73,288.09,201.3
15745250,Simpson,850,France,Male,58,8,156652.13,1,0,0,25899.21,0.0,230.03,274.67,167.0
15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0,132.16,1193.2,328.0,200.8
15741693,Barnard,693,France,Male,40,4,130661.96,1,1,1,101918.96,800.93,1235.41,287.67,200.7
15618446,Nnonso,576,France,Female,50,8,0.0,2,1,1,57802.62,1189.54,1230.66,321.0,202.4
15766552,Rossi,643,France,Male,37,6,0.0,2,0,0,142454.77,865.46,0.0,321.0,208.7
15668775,Pendred,757,France,Male,47,3,130747.1,1,1,0,143829.54,890.15,1455.82,287.63,187.3
15757895,Martin,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,271.05,0.0,299.69,223.1
15774551,K?,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,1002.04,1203.53,296.99,196.8
15684011,Miller,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,289.99,1705.08,287.71,223.4
15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,768.94,1495.38,304.66,221.2
15656286,Sims,794,France,Male,33,0,0.0,2,0,0,178122.71,1099.99,1770.43,321.0,197.6
15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,585.24,1382.08,267.13,200.7
15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29,1151.85,685.89,321.0,212.3
15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,708.98,1229.59,302.94,216.9
15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,114.47,989.33,292.7,216.8
15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,1278.42,2399.95,321.0,192.3
15715510,Eluemuno,768,France,Male,29,2,95984.69,2,1,1,73686.75,1409.41,1056.46,298.01,204.2
15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,858.93,1028.68,281.72,191.8
15779267,Onyemere,584,France,Male,47,5,0.0,2,1,0,89286.29,1235.28,1255.74,321.0,204.6
15597957,Rahman,614,Spain,Male,66,2,0.0,2,0,1,180082.7,1148.11,1070.61,321.0,182.6
15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,924.61,798.15,281.18,189.0
15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,541.13,1919.83,286.94,204.9
15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1343.27,1423.36,321.0,195.4
15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,389.51,1317.57,261.22,165.0
15661656,Onwumelu,633,France,Male,38,2,91902.56,2,1,1,107673.35,1438.16,542.86,300.05,208.7
15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72,1182.52,2074.82,274.89,203.7
15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,2991.48,283.31,292.37,208.9
15758252,Toscano,561,Germany,Female,45,2,168085.38,2,0,1,115719.08,1199.4,870.11,261.96,208.9
15740223,Walton,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1933.35,1533.48,285.14,211.1
15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,147668.64,1405.96,872.3,287.07,202.1
15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1015.22,800.29,328.0,184.1
15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,1522.86,1469.94,303.76,200.0
15795936,Lung,560,France,Male,50,3,0.0,2,1,0,84531.79,1281.69,1628.5,321.0,204.0
15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,1082.19,917.42,282.6,231.3
15640133,Pai,661,France,Female,34,0,0.0,2,1,0,185555.63,1291.23,672.67,321.0,209.9
15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,661.18,1422.05,318.6,206.3
15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,502.95,2373.65,295.43,223.0
15623966,Yermakov,578,France,Female,35,2,0.0,2,0,1,26389.92,1287.8,333.74,321.0,217.2
